key	zh-Hans
ItemName_433112	命运法典
ItemName_433121	大魔法书
ItemName_433122	大魔法书
ItemName_433131	风暴魔法书
ItemName_433132	风暴魔法书
ItemName_433141	战士魔法书
ItemName_433142	战士魔法书
ItemName_433151	虚空典籍
ItemName_433152	虚空典籍
ItemName_433161	水晶魔法书
ItemName_433162	水晶魔法书
ItemName_433171	次元魔法书
ItemName_433172	次元魔法书
ItemName_433181	暗影魔典
ItemName_433182	暗影魔典
ItemName_433191	永恒魔典
ItemName_433192	永恒魔典
ItemName_434011	祈祷法典
ItemName_434012	祈祷法典
ItemName_434021	帝国魔法书
ItemName_434022	帝国魔法书
ItemName_434031	铁制魔法书
ItemName_434032	铁制魔法书
ItemName_434041	骑士魔法书
ItemName_434042	骑士魔法书
ItemName_434051	祝福典籍
ItemName_434052	祝福典籍
ItemName_434061	统帅魔法书
ItemName_434062	统帅魔法书
ItemName_434071	战争魔法书
ItemName_434072	战争魔法书
ItemName_434081	皇帝魔典
ItemName_434082	皇帝魔典
ItemName_434091	符文魔典
ItemName_434092	符文魔典
ItemName_434101	赤红魔法书
ItemName_434102	赤红魔法书
ItemName_434111	命运法典
ItemName_434112	命运法典
ItemName_434121	大魔法书
ItemName_434122	大魔法书
ItemName_434131	风暴魔法书
ItemName_434132	风暴魔法书
ItemName_434141	战士魔法书
ItemName_434142	战士魔法书
ItemName_434151	虚空典籍
ItemName_434152	虚空典籍
ItemName_434161	水晶魔法书
ItemName_434162	水晶魔法书
ItemName_434171	次元魔法书
ItemName_434172	次元魔法书
ItemName_434181	暗影魔典
ItemName_434182	暗影魔典
ItemName_434191	永恒魔典
ItemName_434192	永恒魔典
ItemName_435041	骑士魔法书
ItemName_435042	骑士魔法书
ItemName_435051	祝福典籍
ItemName_435052	祝福典籍
ItemName_435061	统帅魔法书
ItemName_435062	统帅魔法书
ItemName_435071	战争魔法书
ItemName_435072	战争魔法书
ItemName_435081	皇帝魔典
ItemName_435082	皇帝魔典
ItemName_435091	符文魔典
ItemName_435092	符文魔典
ItemName_435101	赤红魔法书
ItemName_435102	赤红魔法书
ItemName_435111	命运法典
ItemName_435112	命运法典
ItemName_435121	大魔法书
ItemName_435122	大魔法书
ItemName_435131	风暴魔法书
ItemName_435132	风暴魔法书
ItemName_435141	战士魔法书
ItemName_435142	战士魔法书
ItemName_435151	虚空典籍
ItemName_435152	虚空典籍
ItemName_435161	水晶魔法书
ItemName_435162	水晶魔法书
ItemName_435171	次元魔法书
ItemName_435172	次元魔法书
ItemName_435181	暗影魔典
ItemName_435182	暗影魔典
ItemName_435191	永恒魔典
ItemName_435192	永恒魔典
ItemName_436061	统帅魔法书
ItemName_436062	统帅魔法书
ItemName_436071	战争魔法书
ItemName_436072	战争魔法书
ItemName_436081	皇帝魔典
ItemName_436082	皇帝魔典
ItemName_436091	符文魔典
ItemName_436092	符文魔典
ItemName_436101	赤红魔法书
ItemName_436102	赤红魔法书
ItemName_436111	命运法典
ItemName_436112	命运法典
ItemName_436121	大魔法书
ItemName_436122	大魔法书
ItemName_436131	风暴魔法书
ItemName_436132	风暴魔法书
ItemName_436141	战士魔法书
ItemName_436142	战士魔法书
ItemName_436151	虚空典籍
ItemName_436152	虚空典籍
ItemName_436161	水晶魔法书
ItemName_436162	水晶魔法书
ItemName_436171	次元魔法书
ItemName_436172	次元魔法书
ItemName_436181	暗影魔典
ItemName_436182	暗影魔典
ItemName_436191	永恒魔典
ItemName_436192	永恒魔典
ItemName_437081	皇帝魔典
ItemName_437082	皇帝魔典
ItemName_437091	符文魔典
ItemName_437092	符文魔典
ItemName_437101	赤红魔法书
ItemName_437102	赤红魔法书
ItemName_437111	命运法典
ItemName_437112	命运法典
ItemName_437121	大魔法书
ItemName_437122	大魔法书
ItemName_437131	风暴魔法书
ItemName_437132	风暴魔法书
ItemName_437141	战士魔法书
ItemName_437142	战士魔法书
ItemName_437151	虚空典籍
ItemName_437152	虚空典籍
ItemName_437161	水晶魔法书
ItemName_437162	水晶魔法书
ItemName_437171	次元魔法书
ItemName_437172	次元魔法书
ItemName_437181	暗影魔典
ItemName_437182	暗影魔典
ItemName_437191	永恒魔典
ItemName_437192	永恒魔典
ItemName_438101	赤红魔法书
ItemName_438102	赤红魔法书
ItemName_438111	命运法典
ItemName_438112	命运法典
ItemName_438121	大魔法书
ItemName_438122	大魔法书
ItemName_438131	风暴魔法书
ItemName_438132	风暴魔法书
ItemName_438141	战士魔法书
ItemName_438142	战士魔法书
ItemName_438151	虚空典籍
ItemName_438152	虚空典籍
ItemName_438161	水晶魔法书
ItemName_438162	水晶魔法书
ItemName_438171	次元魔法书
ItemName_438172	次元魔法书
ItemName_438181	暗影魔典
ItemName_438182	暗影魔典
ItemName_438191	永恒魔典
ItemName_438192	永恒魔典
ItemName_439121	大魔法书
ItemName_439122	大魔法书
ItemName_439131	风暴魔法书
ItemName_439132	风暴魔法书
ItemName_439141	战士魔法书
ItemName_439142	战士魔法书
ItemName_439151	虚空典籍
ItemName_439152	虚空典籍
ItemName_439161	水晶魔法书
ItemName_439162	水晶魔法书
ItemName_439171	次元魔法书
ItemName_439172	次元魔法书
ItemName_439181	暗影魔典
ItemName_439182	暗影魔典
ItemName_439191	永恒魔典
ItemName_439192	永恒魔典
ItemName_440001	短弩箭
ItemName_440002	恐惧弩矢
ItemName_440003	猎人弩箭
ItemName_440004	倒刺弩箭
ItemName_440005	野兽弩矢
ItemName_440006	迅捷弩箭
ItemName_440007	铁制弩箭
ItemName_440008	重型弩箭
ItemName_440009	符文弩箭
ItemName_440010	英雄弩箭
ItemName_440011	命运弩箭
ItemName_440012	风暴弩矢
ItemName_440013	雷霆弩箭
ItemName_440014	迅捷弩箭
ItemName_440015	虚空弩矢
ItemName_440016	毒弩箭
ItemName_440017	次元弩箭
ItemName_440018	暗影弩箭
ItemName_440019	古代弩箭
ItemName_440020	神圣弩箭
ItemName_441011	短弩箭
ItemName_441012	短弩箭
ItemName_441021	恐惧弩矢
ItemName_441022	恐惧弩矢
ItemName_441031	猎人弩箭
ItemName_441032	猎人弩箭
ItemName_441041	倒刺弩箭
ItemName_441042	倒刺弩箭
ItemName_441051	野兽弩矢
ItemName_441052	野兽弩矢
ItemName_441061	迅捷弩箭
ItemName_441062	迅捷弩箭
ItemName_441071	铁制弩箭
ItemName_441072	铁制弩箭
ItemName_441081	重型弩箭
ItemName_441082	重型弩箭
ItemName_441091	符文弩箭
ItemName_441092	符文弩箭
ItemName_441101	英雄弩箭
ItemName_441102	英雄弩箭
ItemName_441111	命运弩箭
ItemName_441112	命运弩箭
ItemName_441121	风暴弩矢
ItemName_441122	风暴弩矢
ItemName_441131	雷霆弩箭
ItemName_441132	雷霆弩箭
ItemName_441141	迅捷弩箭
ItemName_441142	迅捷弩箭
ItemName_441151	虚空弩矢
ItemName_441152	虚空弩矢
ItemName_441161	毒弩箭
ItemName_441162	毒弩箭
ItemName_441171	次元弩箭
ItemName_441172	次元弩箭
ItemName_441181	暗影弩箭
ItemName_441182	暗影弩箭
ItemName_441191	古代弩箭
ItemName_441192	古代弩箭
ItemName_442011	短弩箭
ItemName_442012	短弩箭
ItemName_442021	恐惧弩矢
ItemName_442022	恐惧弩矢
ItemName_442031	猎人弩箭
ItemName_442032	猎人弩箭
ItemName_442041	倒刺弩箭
ItemName_442042	倒刺弩箭
ItemName_442051	野兽弩矢
ItemName_442052	野兽弩矢
ItemName_442061	迅捷弩箭
ItemName_442062	迅捷弩箭
ItemName_442071	铁制弩箭
ItemName_442072	铁制弩箭
ItemName_442081	重型弩箭
ItemName_442082	重型弩箭
ItemName_442091	符文弩箭
ItemName_442092	符文弩箭
ItemName_442101	英雄弩箭
ItemName_442102	英雄弩箭
ItemName_442111	命运弩箭
ItemName_442112	命运弩箭
ItemName_442121	风暴弩矢
ItemName_442122	风暴弩矢
ItemName_442131	雷霆弩箭
ItemName_442132	雷霆弩箭
ItemName_442141	迅捷弩箭
ItemName_442142	迅捷弩箭
ItemName_442151	虚空弩矢
ItemName_442152	虚空弩矢
ItemName_442161	毒弩箭
ItemName_442162	毒弩箭
ItemName_442171	次元弩箭
ItemName_442172	次元弩箭
ItemName_442181	暗影弩箭
ItemName_442182	暗影弩箭
ItemName_442191	古代弩箭
ItemName_442192	古代弩箭
ItemName_443011	短弩箭
ItemName_443012	短弩箭
ItemName_443021	恐惧弩矢
ItemName_443022	恐惧弩矢
ItemName_443031	猎人弩箭
ItemName_443032	猎人弩箭
ItemName_443041	倒刺弩箭
ItemName_443042	倒刺弩箭
ItemName_443051	野兽弩矢
ItemName_443052	野兽弩矢
ItemName_443061	迅捷弩箭
ItemName_443062	迅捷弩箭
ItemName_443071	铁制弩箭
ItemName_443072	铁制弩箭
ItemName_443081	重型弩箭
ItemName_443082	重型弩箭
ItemName_443091	符文弩箭
ItemName_443092	符文弩箭
ItemName_443101	英雄弩箭
ItemName_443102	英雄弩箭
ItemName_443111	命运弩箭
ItemName_443112	命运弩箭
ItemName_443121	风暴弩矢
ItemName_443122	风暴弩矢
ItemName_443131	雷霆弩箭
ItemName_443132	雷霆弩箭
ItemName_443141	迅捷弩箭
ItemName_443142	迅捷弩箭
ItemName_443151	虚空弩矢
ItemName_443152	虚空弩矢
ItemName_443161	毒弩箭
ItemName_443162	毒弩箭
ItemName_443171	次元弩箭
ItemName_443172	次元弩箭
ItemName_443181	暗影弩箭
ItemName_443182	暗影弩箭
ItemName_443191	古代弩箭
ItemName_443192	古代弩箭
ItemName_444011	短弩箭
ItemName_444012	短弩箭
ItemName_444021	恐惧弩矢
ItemName_444022	恐惧弩矢
ItemName_444031	猎人弩箭
ItemName_444032	猎人弩箭
ItemName_444041	倒刺弩箭
ItemName_444042	倒刺弩箭
ItemName_444051	野兽弩矢
ItemName_444052	野兽弩矢
ItemName_444061	迅捷弩箭
ItemName_444062	迅捷弩箭
ItemName_444071	铁制弩箭
ItemName_444072	铁制弩箭
ItemName_444081	重型弩箭
ItemName_444082	重型弩箭
ItemName_444091	符文弩箭
ItemName_444092	符文弩箭
ItemName_444101	英雄弩箭
ItemName_444102	英雄弩箭
ItemName_444111	命运弩箭
ItemName_444112	命运弩箭
ItemName_444121	风暴弩矢
ItemName_444122	风暴弩矢
ItemName_444131	雷霆弩箭
ItemName_444132	雷霆弩箭
ItemName_444141	迅捷弩箭
ItemName_444142	迅捷弩箭
ItemName_444151	虚空弩矢
ItemName_444152	虚空弩矢
ItemName_444161	毒弩箭
ItemName_444162	毒弩箭
ItemName_444171	次元弩箭
ItemName_444172	次元弩箭
ItemName_444181	暗影弩箭
ItemName_444182	暗影弩箭
ItemName_444191	古代弩箭
ItemName_444192	古代弩箭
ItemName_445041	倒刺弩箭
ItemName_445042	倒刺弩箭
ItemName_445051	野兽弩矢
ItemName_445052	野兽弩矢
ItemName_445061	迅捷弩箭
ItemName_445062	迅捷弩箭
ItemName_445071	铁制弩箭
ItemName_445072	铁制弩箭
ItemName_445081	重型弩箭
ItemName_445082	重型弩箭
ItemName_445091	符文弩箭
ItemName_445092	符文弩箭
ItemName_445101	英雄弩箭
ItemName_445102	英雄弩箭
ItemName_445111	命运弩箭
ItemName_445112	命运弩箭
ItemName_445121	风暴弩矢
ItemName_445122	风暴弩矢
ItemName_445131	雷霆弩箭
ItemName_445132	雷霆弩箭
ItemName_445141	迅捷弩箭
ItemName_445142	迅捷弩箭
ItemName_445151	虚空弩矢
ItemName_445152	虚空弩矢
ItemName_445161	毒弩箭
ItemName_445162	毒弩箭
ItemName_445171	次元弩箭
ItemName_445172	次元弩箭
ItemName_445181	暗影弩箭
ItemName_445182	暗影弩箭
ItemName_445191	古代弩箭
ItemName_445192	古代弩箭
ItemName_446061	迅捷弩箭
ItemName_446062	迅捷弩箭
ItemName_446071	铁制弩箭
ItemName_446072	铁制弩箭
ItemName_446081	重型弩箭
ItemName_446082	重型弩箭
ItemName_446091	符文弩箭
ItemName_446092	符文弩箭
ItemName_446101	英雄弩箭
ItemName_446102	英雄弩箭
ItemName_446111	命运弩箭
ItemName_446112	命运弩箭
ItemName_446121	风暴弩矢
ItemName_446122	风暴弩矢
ItemName_446131	雷霆弩箭
ItemName_446132	雷霆弩箭
ItemName_446141	迅捷弩箭
ItemName_446142	迅捷弩箭
ItemName_446151	虚空弩矢
ItemName_446152	虚空弩矢
ItemName_446161	毒弩箭
ItemName_446162	毒弩箭
ItemName_446171	次元弩箭
ItemName_446172	次元弩箭
ItemName_446181	暗影弩箭
ItemName_446182	暗影弩箭
ItemName_446191	古代弩箭
ItemName_446192	古代弩箭
ItemName_447081	重型弩箭
ItemName_447082	重型弩箭
ItemName_447091	符文弩箭
ItemName_447092	符文弩箭
ItemName_447101	英雄弩箭
ItemName_447102	英雄弩箭
ItemName_447111	命运弩箭
ItemName_447112	命运弩箭
ItemName_447121	风暴弩矢
ItemName_447122	风暴弩矢
ItemName_447131	雷霆弩箭
ItemName_447132	雷霆弩箭
ItemName_447141	迅捷弩箭
ItemName_447142	迅捷弩箭
ItemName_447151	虚空弩矢
ItemName_447152	虚空弩矢
ItemName_447161	毒弩箭
ItemName_447162	毒弩箭
ItemName_447171	次元弩箭
ItemName_447172	次元弩箭
ItemName_447181	暗影弩箭
ItemName_447182	暗影弩箭
ItemName_447191	古代弩箭
ItemName_447192	古代弩箭
ItemName_448101	英雄弩箭
ItemName_448102	英雄弩箭
ItemName_448111	命运弩箭
ItemName_448112	命运弩箭
ItemName_448121	风暴弩矢
ItemName_448122	风暴弩矢
ItemName_448131	雷霆弩箭
ItemName_448132	雷霆弩箭
ItemName_448141	迅捷弩箭
ItemName_448142	迅捷弩箭
ItemName_448151	虚空弩矢
ItemName_448152	虚空弩矢
ItemName_448161	毒弩箭
ItemName_448162	毒弩箭
ItemName_448171	次元弩箭
ItemName_448172	次元弩箭
ItemName_448181	暗影弩箭
ItemName_448182	暗影弩箭
ItemName_448191	古代弩箭
ItemName_448192	古代弩箭
ItemName_449121	风暴弩矢
ItemName_449122	风暴弩矢
ItemName_449131	雷霆弩箭
ItemName_449132	雷霆弩箭
ItemName_449141	迅捷弩箭
ItemName_449142	迅捷弩箭
ItemName_449151	虚空弩矢
ItemName_449152	虚空弩矢
ItemName_449161	毒弩箭
ItemName_449162	毒弩箭
ItemName_449171	次元弩箭
ItemName_449172	次元弩箭
ItemName_449181	暗影弩箭
ItemName_449182	暗影弩箭
ItemName_449191	古代弩箭
ItemName_449192	古代弩箭
ItemName_450001	短手斧
ItemName_450002	皮革手斧
ItemName_450003	长柄手斧
ItemName_450004	钢铁手斧
ItemName_450005	战用手斧
ItemName_450006	复合手斧
ItemName_450007	战斗手斧
ItemName_450008	羽翼手斧
ItemName_450009	精英手斧
ItemName_450010	大手斧
ItemName_450011	神秘手斧
ItemName_450012	迅捷手斧
ItemName_450013	远古手斧
ItemName_450014	无限手斧
ItemName_450015	混沌手斧
ItemName_450016	力量手斧
ItemName_450017	次元手斧
ItemName_450018	暗影手斧
ItemName_450019	永恒手斧
ItemName_450020	崇高手斧
ItemName_451011	短手斧
ItemName_451012	短手斧
ItemName_451021	皮革手斧
ItemName_451022	皮革手斧
ItemName_451031	长柄手斧
ItemName_451032	长柄手斧
ItemName_451041	钢铁手斧
ItemName_451042	钢铁手斧
ItemName_451051	战用手斧
ItemName_451052	战用手斧
ItemName_451061	复合手斧
ItemName_451062	复合手斧
ItemName_451071	战斗手斧
ItemName_451072	战斗手斧
ItemName_451081	羽翼手斧
ItemName_451082	羽翼手斧
ItemName_451091	精英手斧
ItemName_451092	精英手斧
ItemName_451101	大手斧
ItemName_451102	大手斧
ItemName_451111	神秘手斧
ItemName_451112	神秘手斧
ItemName_451121	迅捷手斧
ItemName_451122	迅捷手斧
ItemName_451131	远古手斧
ItemName_451132	远古手斧
ItemName_451141	无限手斧
ItemName_451142	无限手斧
ItemName_451151	混沌手斧
ItemName_451152	混沌手斧
ItemName_451161	力量手斧
ItemName_451162	力量手斧
ItemName_451171	次元手斧
ItemName_451172	次元手斧
ItemName_451181	暗影手斧
ItemName_451182	暗影手斧
ItemName_451191	永恒手斧
ItemName_451192	永恒手斧
ItemName_452011	短手斧
ItemName_452012	短手斧
ItemName_452021	皮革手斧
ItemName_452022	皮革手斧
ItemName_452031	长柄手斧
ItemName_452032	长柄手斧
ItemName_452041	钢铁手斧
ItemName_452042	钢铁手斧
ItemName_452051	战用手斧
ItemName_452052	战用手斧
ItemName_452061	复合手斧
ItemName_452062	复合手斧
ItemName_452071	战斗手斧
ItemName_452072	战斗手斧
ItemName_452081	羽翼手斧
ItemName_452082	羽翼手斧
ItemName_452091	精英手斧
ItemName_452092	精英手斧
ItemName_452101	大手斧
ItemName_452102	大手斧
ItemName_452111	神秘手斧
ItemName_452112	神秘手斧
ItemName_452121	迅捷手斧
ItemName_452122	迅捷手斧
ItemName_452131	远古手斧
ItemName_452132	远古手斧
ItemName_452141	无限手斧
ItemName_452142	无限手斧
ItemName_452151	混沌手斧
ItemName_452152	混沌手斧
ItemName_452161	力量手斧
ItemName_452162	力量手斧
ItemName_452171	次元手斧
ItemName_452172	次元手斧
ItemName_452181	暗影手斧
ItemName_452182	暗影手斧
ItemName_452191	永恒手斧
ItemName_452192	永恒手斧
ItemName_453011	短手斧
ItemName_453012	短手斧
ItemName_453021	皮革手斧
ItemName_453022	皮革手斧
ItemName_453031	长柄手斧
ItemName_453032	长柄手斧
ItemName_453041	钢铁手斧
ItemName_453042	钢铁手斧
ItemName_453051	战用手斧
ItemName_453052	战用手斧
ItemName_453061	复合手斧
ItemName_453062	复合手斧
ItemName_453071	战斗手斧
ItemName_453072	战斗手斧
ItemName_453081	羽翼手斧
ItemName_453082	羽翼手斧
ItemName_453091	精英手斧
ItemName_453092	精英手斧
ItemName_453101	大手斧
ItemName_453102	大手斧
ItemName_453111	神秘手斧
ItemName_453112	神秘手斧
ItemName_453121	迅捷手斧
ItemName_453122	迅捷手斧
ItemName_453131	远古手斧
ItemName_453132	远古手斧
ItemName_453141	无限手斧
ItemName_453142	无限手斧
ItemName_453151	混沌手斧
ItemName_453152	混沌手斧
ItemName_453161	力量手斧
ItemName_453162	力量手斧
ItemName_453171	次元手斧
ItemName_453172	次元手斧
ItemName_453181	暗影手斧
ItemName_453182	暗影手斧
ItemName_453191	永恒手斧
ItemName_453192	永恒手斧
ItemName_454011	短手斧
ItemName_454012	短手斧
ItemName_454021	皮革手斧
ItemName_454022	皮革手斧
ItemName_454031	长柄手斧
ItemName_454032	长柄手斧
ItemName_454041	钢铁手斧
ItemName_454042	钢铁手斧
ItemName_454051	战用手斧
ItemName_454052	战用手斧
ItemName_454061	复合手斧
ItemName_454062	复合手斧
ItemName_454071	战斗手斧
ItemName_454072	战斗手斧
ItemName_454081	羽翼手斧
ItemName_454082	羽翼手斧
ItemName_454091	精英手斧
ItemName_454092	精英手斧
ItemName_454101	大手斧
ItemName_454102	大手斧
ItemName_454111	神秘手斧
ItemName_454112	神秘手斧
ItemName_454121	迅捷手斧
ItemName_454122	迅捷手斧
ItemName_454131	远古手斧
ItemName_454132	远古手斧
ItemName_454141	无限手斧
ItemName_454142	无限手斧
ItemName_454151	混沌手斧
ItemName_454152	混沌手斧
ItemName_454161	力量手斧
ItemName_454162	力量手斧
ItemName_454171	次元手斧
ItemName_454172	次元手斧
ItemName_454181	暗影手斧
ItemName_454182	暗影手斧
ItemName_454191	永恒手斧
ItemName_454192	永恒手斧
ItemName_455041	钢铁手斧
ItemName_455042	钢铁手斧
ItemName_455051	战用手斧
ItemName_455052	战用手斧
ItemName_455061	复合手斧
ItemName_455062	复合手斧
ItemName_455071	战斗手斧
ItemName_455072	战斗手斧
ItemName_455081	羽翼手斧
ItemName_455082	羽翼手斧
ItemName_455091	精英手斧
ItemName_455092	精英手斧
ItemName_455101	大手斧
ItemName_455102	大手斧
ItemName_455111	神秘手斧
ItemName_455112	神秘手斧
ItemName_455121	迅捷手斧
ItemName_455122	迅捷手斧
ItemName_455131	远古手斧
ItemName_455132	远古手斧
ItemName_455141	无限手斧
ItemName_455142	无限手斧
ItemName_455151	混沌手斧
ItemName_455152	混沌手斧
ItemName_455161	力量手斧
ItemName_455162	力量手斧
ItemName_455171	次元手斧
ItemName_455172	次元手斧
ItemName_455181	暗影手斧
ItemName_455182	暗影手斧
ItemName_455191	永恒手斧
ItemName_455192	永恒手斧
ItemName_456061	复合手斧
ItemName_456062	复合手斧
ItemName_456071	战斗手斧
ItemName_456072	战斗手斧
ItemName_456081	羽翼手斧
ItemName_456082	羽翼手斧
ItemName_456091	精英手斧
ItemName_456092	精英手斧
ItemName_456101	大手斧
ItemName_456102	大手斧
ItemName_456111	神秘手斧
ItemName_456112	神秘手斧
ItemName_456121	迅捷手斧
ItemName_456122	迅捷手斧
ItemName_456131	远古手斧
ItemName_456132	远古手斧
ItemName_456141	无限手斧
ItemName_456142	无限手斧
ItemName_456151	混沌手斧
ItemName_456152	混沌手斧
ItemName_456161	力量手斧
ItemName_456162	力量手斧
ItemName_456171	次元手斧
ItemName_456172	次元手斧
ItemName_456181	暗影手斧
ItemName_456182	暗影手斧
ItemName_456191	永恒手斧
ItemName_456192	永恒手斧
ItemName_457081	羽翼手斧
ItemName_457082	羽翼手斧
ItemName_457091	精英手斧
ItemName_457092	精英手斧
ItemName_457101	大手斧
ItemName_457102	大手斧
ItemName_457111	神秘手斧
ItemName_457112	神秘手斧
ItemName_457121	迅捷手斧
ItemName_457122	迅捷手斧
ItemName_457131	远古手斧
ItemName_457132	远古手斧
ItemName_457141	无限手斧
ItemName_457142	无限手斧
ItemName_457151	混沌手斧
ItemName_457152	混沌手斧
ItemName_457161	力量手斧
ItemName_457162	力量手斧
ItemName_457171	次元手斧
ItemName_457172	次元手斧
ItemName_457181	暗影手斧
ItemName_457182	暗影手斧
ItemName_457191	永恒手斧
ItemName_457192	永恒手斧
ItemName_458101	大手斧
ItemName_458102	大手斧
ItemName_458111	神秘手斧
ItemName_458112	神秘手斧
ItemName_458121	迅捷手斧
ItemName_458122	迅捷手斧
ItemName_458131	远古手斧
ItemName_458132	远古手斧
ItemName_458141	无限手斧
ItemName_458142	无限手斧
ItemName_458151	混沌手斧
ItemName_458152	混沌手斧
ItemName_458161	力量手斧
ItemName_458162	力量手斧
ItemName_458171	次元手斧
ItemName_458172	次元手斧
ItemName_458181	暗影手斧
ItemName_458182	暗影手斧
ItemName_458191	永恒手斧
ItemName_458192	永恒手斧
ItemName_459121	迅捷手斧
ItemName_459122	迅捷手斧
ItemName_459131	远古手斧
ItemName_459132	远古手斧
ItemName_459141	无限手斧
ItemName_459142	无限手斧
ItemName_459151	混沌手斧
ItemName_459152	混沌手斧
ItemName_459161	力量手斧
ItemName_459162	力量手斧
ItemName_459171	次元手斧
ItemName_459172	次元手斧
ItemName_459181	暗影手斧
ItemName_459182	暗影手斧
ItemName_459191	永恒手斧
ItemName_459192	永恒手斧
ItemName_500001	木制头盔
ItemName_500002	帝国头盔
ItemName_500003	铁制头盔
ItemName_500004	骑士头盔
ItemName_500005	锁链头盔
ItemName_500006	中级头盔
ItemName_500007	战争头盔
ItemName_500008	皇帝头盔
ItemName_500009	符文头盔
ItemName_500010	红色头盔
ItemName_500011	命运头盔
ItemName_500012	大头盔
ItemName_500013	风暴头盔
ItemName_500014	战士头盔
ItemName_500015	虚空头盔
ItemName_500016	水晶头盔
ItemName_500017	次元头盔
ItemName_500018	暗影头盔
ItemName_500019	永恒头盔
ItemName_500020	辉耀头盔
ItemName_501011	木制头盔
ItemName_501012	木制头盔
ItemName_501021	帝国头盔
ItemName_501022	帝国头盔
ItemName_501031	铁制头盔
ItemName_501032	铁制头盔
ItemName_501041	骑士头盔
ItemName_501042	骑士头盔
ItemName_501051	锁链头盔
ItemName_501052	锁链头盔
ItemName_501061	中级头盔
ItemName_501062	中级头盔
ItemName_501071	战争头盔
ItemName_501072	战争头盔
ItemName_501081	皇帝头盔
ItemName_501082	皇帝头盔
ItemName_501091	符文头盔
ItemName_501092	符文头盔
ItemName_501101	红色头盔
ItemName_501102	红色头盔
ItemName_501111	命运头盔
ItemName_501112	命运头盔
ItemName_501121	大头盔
ItemName_501122	大头盔
ItemName_501131	风暴头盔
ItemName_501132	风暴头盔
ItemName_501141	战士头盔
ItemName_501142	战士头盔
ItemName_501151	虚空头盔
ItemName_501152	虚空头盔
ItemName_501161	水晶头盔
ItemName_501162	水晶头盔
ItemName_501171	次元头盔
ItemName_501172	次元头盔
ItemName_501181	暗影头盔
ItemName_501182	暗影头盔
ItemName_501191	永恒头盔
ItemName_501192	永恒头盔
ItemName_502011	木制头盔
ItemName_502012	木制头盔
ItemName_502021	帝国头盔
ItemName_502022	帝国头盔
ItemName_502031	铁制头盔
ItemName_502032	铁制头盔
ItemName_502041	骑士头盔
ItemName_502042	骑士头盔
ItemName_502051	锁链头盔
ItemName_502052	锁链头盔
ItemName_502061	中级头盔
ItemName_502062	中级头盔
ItemName_502071	战争头盔
ItemName_502072	战争头盔
ItemName_502081	皇帝头盔
ItemName_502082	皇帝头盔
ItemName_502091	符文头盔
ItemName_502092	符文头盔
ItemName_502101	红色头盔
ItemName_502102	红色头盔
ItemName_502111	命运头盔
ItemName_502112	命运头盔
ItemName_502121	大头盔
ItemName_502122	大头盔
ItemName_502131	风暴头盔
ItemName_502132	风暴头盔
ItemName_502141	战士头盔
ItemName_502142	战士头盔
ItemName_502151	虚空头盔
ItemName_502152	虚空头盔
ItemName_502161	水晶头盔
ItemName_502162	水晶头盔
ItemName_502171	次元头盔
ItemName_502172	次元头盔
ItemName_502181	暗影头盔
ItemName_502182	暗影头盔
ItemName_502191	永恒头盔
ItemName_502192	永恒头盔
ItemName_503011	木制头盔
ItemName_503012	木制头盔
ItemName_503021	帝国头盔
ItemName_503022	帝国头盔
ItemName_503031	铁制头盔
ItemName_503032	铁制头盔
ItemName_503041	骑士头盔
ItemName_503042	骑士头盔
ItemName_503051	锁链头盔
ItemName_503052	锁链头盔
ItemName_503061	中级头盔
ItemName_503062	中级头盔
ItemName_503071	战争头盔
ItemName_503072	战争头盔
ItemName_503081	皇帝头盔
ItemName_503082	皇帝头盔
ItemName_503091	符文头盔
ItemName_503092	符文头盔
ItemName_503101	红色头盔
ItemName_503102	红色头盔
ItemName_503111	命运头盔
ItemName_503112	命运头盔
ItemName_503121	大头盔
ItemName_503122	大头盔
ItemName_503131	风暴头盔
ItemName_503132	风暴头盔
ItemName_503141	战士头盔
ItemName_503142	战士头盔
ItemName_503151	虚空头盔
ItemName_503152	虚空头盔
ItemName_503161	水晶头盔
ItemName_503162	水晶头盔
ItemName_503171	次元头盔
ItemName_503172	次元头盔
ItemName_503181	暗影头盔
ItemName_503182	暗影头盔
ItemName_503191	永恒头盔
ItemName_503192	永恒头盔
ItemName_504011	木制头盔
ItemName_504012	木制头盔
ItemName_504021	帝国头盔
ItemName_504022	帝国头盔
ItemName_504031	铁制头盔
ItemName_504032	铁制头盔
ItemName_504041	骑士头盔
ItemName_504042	骑士头盔
ItemName_504051	锁链头盔
ItemName_504052	锁链头盔
ItemName_504061	中级头盔
ItemName_504062	中级头盔
ItemName_504071	战争头盔
ItemName_504072	战争头盔
ItemName_504081	皇帝头盔
ItemName_504082	皇帝头盔
ItemName_504091	符文头盔
ItemName_504092	符文头盔
ItemName_504101	红色头盔
ItemName_504102	红色头盔
ItemName_504111	命运头盔
ItemName_504112	命运头盔
ItemName_504121	大头盔
ItemName_504122	大头盔
ItemName_504131	风暴头盔
ItemName_504132	风暴头盔
ItemName_504141	战士头盔
ItemName_504142	战士头盔
ItemName_504151	虚空头盔
ItemName_504152	虚空头盔
ItemName_504161	水晶头盔
ItemName_504162	水晶头盔
ItemName_504171	次元头盔
ItemName_504172	次元头盔
ItemName_504181	暗影头盔
ItemName_504182	暗影头盔
